order_id,order_date,customer_id,product_id,location_id,quantity,sales,discount,profit
IR-2014-RA991560-41782,2022-05-23,RA-991560,1262,531,1,26,0.0,3.9
EG-2014-CK259538-41783,2022-05-24,CK-259538,117,3573,1,10,0.0,1.5
ES-2014-NG18430139-41783,2022-05-24,NG-18430139,2083,2600,2,16,0.0,2.4
IN-2014-RB195707-41784,2022-05-25,RB-195707,2818,2041,10,830,0.1,41.5
EG-2014-GM444038-41784,2022-05-25,GM-444038,1160,1374,1,6,0.0,0.9
CA-2014-JB16045140-41785,2022-05-26,JB-160451408,3036,2529,4,28,0.0,4.2
CA-2014-CP12085140-41786,2022-05-27,CP-120851408,1620,1153,13,78,0.2,-3.9
ES-2014-EB1384048-41786,2022-05-27,EB-1384048,2186,2299,13,195,0.1,9.75
PL-2014-HG4845103-41786,2022-05-27,HG-4845103,390,1348,1,34,0.0,5.1
MX-2014-AJ1094531-41786,2022-05-27,AJ-1094531,2209,728,4,152,0.0,22.8
IZ-2014-FC424561-41786,2022-05-27,FC-424561,2003,1335,4,52,0.0,7.8
CA-2014-BS11665140-41787,2022-05-28,BS-116651402,2710,2039,9,144,0.2,-7.2
US-2014-AH1003036-41787,2022-05-28,AH-1003036,1884,1620,7,49,0.2,-2.45
AO-2014-JK60904-41787,2022-05-28,JK-60904,2327,1951,1,16,0.0,2.4
ES-2014-RM1967545-41788,2022-05-29,RM-1967545,2982,2450,1,15,0.1,0.75
IN-2014-AR1040558-41788,2022-05-29,AR-1040558,495,3214,10,160,0.0,24.0
IN-2014-PS19045144-41789,2022-05-30,PS-19045144,95,1383,1,30,0.17,-0.6
IT-2014-JB1592548-41789,2022-05-30,JB-1592548,2334,2043,5,240,0.1,12.0
IT-2014-BF1108034-41790,2022-05-31,BF-1108034,43,1806,3,63,0.5,-22.05
ES-2014-SC2002045-41790,2022-05-31,SC-2002045,2844,2796,5,90,0.1,4.5
ES-2014-EA14035120-41790,2022-05-31,EA-14035120,2864,2863,12,144,0.1,7.2
IN-2014-VS2182027-41790,2022-05-31,VS-2182027,3265,1635,2,94,0.0,14.1
IZ-2014-AC42061-41790,2022-05-31,AC-42061,2735,1335,8,296,0.0,44.4
CA-2014-EM14140140-41790,2022-05-31,EM-141401402,801,3313,2,60,0.0,9.0
US-2014-KB1658555-41791,2022-06-01,KB-1658555,3101,2085,7,210,0.4,-52.5
US-2014-KB1658555-41791,2022-06-01,KB-1658555,2554,2085,2,262,0.4,-65.5
ES-2014-EA14035139-41791,2022-06-01,EA-14035139,2106,2406,6,102,0.1,5.1
ES-2014-DB1361548-41792,2022-06-02,DB-1361548,2291,680,2,144,0.2,-7.2
US-2014-AS10225143-41793,2022-06-03,AS-10225143,1444,2047,13,390,0.4,-97.5
US-2014-KC16255140-41793,2022-06-03,KC-162551406,942,1220,18,216,0.2,-10.8
ID-2014-DJ136307-41793,2022-06-03,DJ-136307,2209,1969,5,190,0.1,9.5
CA-2014-LP709523-41793,2022-06-03,LP-709523,2932,1537,8,200,0.0,30.0
RO-2014-NG8355107-41793,2022-06-03,NG-8355107,2991,716,6,30,0.0,4.5
RO-2014-NG8355107-41793,2022-06-03,NG-8355107,415,716,1,10,0.0,1.5
MX-2014-DE1325582-41793,2022-06-03,DE-1325582,536,1554,3,24,0.0,3.6
IT-2014-ML17395120-41794,2022-06-04,ML-17395120,2210,1271,7,175,0.1,8.75
MX-2014-PG1889551-41794,2022-06-04,PG-1889551,2935,2670,6,96,0.0,14.4
MX-2014-PG1889551-41794,2022-06-04,PG-1889551,2487,2670,4,28,0.0,4.2
IN-2014-EH1399027-41794,2022-06-04,EH-1399027,1816,2496,5,30,0.0,4.5
TU-2014-HF4995134-41795,2022-06-05,HF-4995134,2311,2835,4,372,0.6,-167.4
MX-2014-CA1226551-41795,2022-06-05,CA-1226551,612,2532,5,85,0.0,12.75
MX-2014-BP1118582-41795,2022-06-05,BP-1118582,2601,310,1,23,0.0,3.45
MX-2014-RA1988551-41795,2022-06-05,RA-1988551,862,667,13,468,0.0,70.2
MX-2014-RA1988551-41795,2022-06-05,RA-1988551,684,667,5,15,0.0,2.25
US-2014-JS15940140-41796,2022-06-06,JS-159401406,1345,1220,3,54,0.2,-2.7
CA-2014-JL15235140-41796,2022-06-06,JL-152351406,874,1749,2,22,0.0,3.3
BU-2014-VT1170019-41796,2022-06-06,VT-1170019,2831,3096,2,20,0.0,3.0
ID-2014-TR21325102-41797,2022-06-07,TR-21325102,1032,89,1,4,0.45,-1.2
ID-2014-LB1673559-41797,2022-06-07,LB-1673559,473,2728,2,20,0.17,-0.4
ES-2014-HR1477045-41797,2022-06-07,HR-1477045,3097,1258,1,8,0.1,0.4
MX-2014-CS1195018-41797,2022-06-07,CS-1195018,3238,2086,2,30,0.0,4.5
MX-2014-RB1933082-41797,2022-06-07,RB-1933082,542,2857,5,100,0.0,15.0
CA-2014-DB13060140-41797,2022-06-07,DB-130601406,1309,3108,5,135,0.0,20.25
US-2014-MJ1774055-41800,2022-06-10,MJ-1774055,2248,49,2,212,0.4,-53.0
IN-2014-RO197807-41800,2022-06-10,RO-197807,2439,149,7,35,0.1,1.75
CA-2014-RR952523-41800,2022-06-10,RR-952523,423,1615,5,15,0.0,2.25
SF-2014-AY555117-41800,2022-06-10,AY-555117,1499,2311,9,27,0.0,4.05
CA-2014-RR952523-41800,2022-06-10,RR-952523,1780,1615,14,112,0.0,16.8
ID-2014-AD1018059-41801,2022-06-11,AD-1018059,1325,1648,3,18,0.17,-0.36
MX-2014-AJ1096031-41801,2022-06-11,AJ-1096031,976,18,3,141,0.0,21.15
MX-2014-SC2084539-41801,2022-06-11,SC-2084539,1406,942,1,12,0.0,1.8
MX-2014-AJ1096031-41801,2022-06-11,AJ-1096031,3016,18,9,828,0.0,124.2
MX-2014-KN1639039-41801,2022-06-11,KN-1639039,2797,5,19,76,0.0,11.4
ES-2014-CC1214545-41802,2022-06-12,CC-1214545,3036,1342,7,49,0.1,2.45
IN-2014-BW1120058-41802,2022-06-12,BW-1120058,639,420,2,14,0.0,2.1
TU-2014-JS5940134-41803,2022-06-13,JS-5940134,1696,2198,4,60,0.6,-27.0
ID-2014-AM1070559-41803,2022-06-13,AM-1070559,1157,1476,2,84,0.17,-1.68
ID-2014-JP1546059-41803,2022-06-13,JP-1546059,3460,1476,20,1080,0.17,-21.6
MX-2014-DD1357082-41803,2022-06-13,DD-1357082,3272,1255,4,68,0.0,10.2
RS-2014-MC7575108-41803,2022-06-13,MC-7575108,1276,2928,4,172,0.0,25.8
CA-2014-SC20725140-41803,2022-06-13,SC-207251406,314,2879,6,120,0.0,18.0
US-2014-BN11470143-41804,2022-06-14,BN-11470143,2227,744,7,56,0.4,-14.0
US-2014-BD1156036-41804,2022-06-14,BD-1156036,2396,1384,4,40,0.2,-2.0
IT-2014-SM2032048-41804,2022-06-14,SM-2032048,510,3600,1,171,0.1,8.55
EZ-2014-LS720032-41804,2022-06-14,LS-720032,162,3553,7,77,0.0,11.55
IN-2014-AP1091527-41805,2022-06-15,AP-1091527,935,2285,7,126,0.0,18.9
MX-2014-TC2153526-41805,2022-06-15,TC-2153526,243,3303,1,34,0.0,5.1
US-2014-QJ1925555-41807,2022-06-17,QJ-1925555,2872,247,5,175,0.4,-43.75
ID-2014-KD1649559-41807,2022-06-17,KD-1649559,338,1221,9,99,0.17,-1.98
ES-2014-SV2078545-41807,2022-06-17,SV-2078545,2175,1290,3,42,0.1,2.1
IT-2014-DJ13510120-41807,2022-06-17,DJ-13510120,2,1569,10,90,0.1,4.5
ES-2014-RB1964545-41807,2022-06-17,RB-1964545,301,858,15,150,0.1,7.5
ES-2014-BM117858-41807,2022-06-17,BM-117858,1618,873,5,60,0.0,9.0
IR-2014-BS166560-41807,2022-06-17,BS-166560,2214,2565,14,154,0.0,23.1
GV-2014-JM565552-41807,2022-06-17,JM-565552,3256,2226,14,126,0.0,18.9
EZ-2014-JR621032-41807,2022-06-17,JR-621032,76,2568,12,204,0.0,30.6
MX-2014-CR1282018-41807,2022-06-17,CR-1282018,2714,2759,2,32,0.0,4.8
US-2014-RM19750143-41808,2022-06-18,RM-19750143,268,744,1,6,0.4,-1.5
IT-2014-TT2107064-41808,2022-06-18,TT-2107064,2767,760,4,52,0.4,-13.0
MX-2014-GG1465036-41808,2022-06-18,GG-1465036,2297,1384,14,196,0.2,-9.8
ID-2014-DW13585144-41808,2022-06-18,DW-13585144,1676,1383,17,153,0.17,-3.06
CA-2014-FM14380140-41808,2022-06-18,FM-143801406,1203,1913,3,48,0.0,7.2
CA-2014-TB21055140-41808,2022-06-18,TB-210551406,868,2601,6,192,0.0,28.8
RS-2014-MO7800108-41808,2022-06-18,MO-7800108,3027,3560,3,6,0.0,0.9
IN-2014-LH1715588-41809,2022-06-19,LH-1715588,2702,601,3,78,0.17,-1.56
ID-2014-CT11995118-41810,2022-06-20,CT-11995118,795,693,4,16,0.5,-5.6
IN-2014-CS121757-41810,2022-06-20,CS-121757,1633,2330,10,180,0.1,9.0
MX-2014-IM1507018-41810,2022-06-20,IM-1507018,736,3247,2,8,0.0,1.2
MX-2014-LS1720018-41810,2022-06-20,LS-1720018,2231,2970,7,343,0.0,51.45
MK-2014-BP115576-41811,2022-06-21,BP-115576,2726,170,2,22,0.0,3.3
CA-2014-CL189023-41811,2022-06-21,CL-189023,1945,1225,1,53,0.0,7.95
CA-2014-RC19825140-41811,2022-06-21,RC-198251404,468,2771,3,291,0.0,43.65
MX-2014-HE1480031-41811,2022-06-21,HE-1480031,890,838,3,201,0.0,30.15
TU-2014-CC2610134-41812,2022-06-22,CC-2610134,785,740,18,198,0.6,-89.1
IT-2014-JH1543091-41813,2022-06-23,JH-1543091,3462,2820,2,38,0.5,-13.3
ES-2014-KW16435139-41813,2022-06-23,KW-16435139,1061,2406,3,63,0.1,3.15
NI-2014-JL513095-41814,2022-06-24,JL-513095,1634,1068,4,112,0.7,-61.6
US-2014-TB2117518-41814,2022-06-24,TB-2117518,2499,1006,4,36,0.6,-16.2
ES-2014-EB1397564-41814,2022-06-24,EB-1397564,1634,1801,4,112,0.4,-28.0
CA-2014-RD19900140-41814,2022-06-24,RD-199001404,461,1836,4,104,0.0,15.6
CG-2014-HM498033-41814,2022-06-24,HM-498033,1301,845,1,4,0.0,0.6
CA-2014-IM15070140-41814,2022-06-24,IM-150701406,2250,1913,5,80,0.0,12.0
MX-2014-TB2117531-41814,2022-06-24,TB-2117531,1780,18,11,88,0.0,13.2
TS-2014-GR4560133-41814,2022-06-24,GR-4560133,263,2316,2,70,0.0,10.5
ET-2014-SV1081543-41814,2022-06-24,SV-1081543,1028,2036,3,30,0.0,4.5
ES-2014-TH21235125-41814,2022-06-24,TH-21235125,2061,583,8,64,0.0,9.6
US-2014-MW1822018-41815,2022-06-25,MW-1822018,2688,2052,2,30,0.6,-13.5
ES-2014-RP1985564-41815,2022-06-25,RP-1985564,220,1801,16,400,0.4,-100.0
MX-2014-BG1103551-41815,2022-06-25,BG-1103551,2,1021,4,36,0.0,5.4
MX-2014-MW1822082-41815,2022-06-25,MW-1822082,1478,2815,2,28,0.0,4.2
MX-2014-AB1060051-41815,2022-06-25,AB-1060051,660,1157,12,120,0.0,18.0
RS-2014-KL6555108-41815,2022-06-25,KL-6555108,1033,197,18,522,0.0,78.3
CG-2014-SL1015533-41815,2022-06-25,SL-1015533,2156,880,4,44,0.0,6.6
US-2014-TS21160140-41816,2022-06-26,TS-211601406,1149,2948,11,253,0.2,-12.65
MX-2014-SL2015593-41816,2022-06-26,SL-2015593,3192,1800,1,117,0.0,17.55
IZ-2014-CA205561-41816,2022-06-26,CA-205561,1025,1265,1,14,0.0,2.1
MX-2014-MC1813055-41817,2022-06-27,MC-1813055,3036,247,14,98,0.4,-24.5
CA-2014-GM14500140-41817,2022-06-27,GM-145001406,482,2853,5,25,0.0,3.75
EG-2014-GH442538-41817,2022-06-27,GH-442538,117,1374,1,10,0.0,1.5
IN-2014-AS1028558-41817,2022-06-27,AS-1028558,2463,2986,11,110,0.0,16.5
CA-2014-JG15805140-41817,2022-06-27,JG-158051406,1445,1913,2,16,0.0,2.4
CA-2014-SN20560140-41817,2022-06-27,SN-205601402,2621,1283,1,20,0.0,3.0
TU-2014-JF5565134-41818,2022-06-28,JF-5565134,781,12,2,30,0.6,-13.5
TU-2014-KL6645134-41818,2022-06-28,KL-6645134,1198,1366,2,30,0.6,-13.5
IT-2014-AS10225139-41818,2022-06-28,AS-10225139,2209,1399,7,266,0.5,-93.1
US-2014-AA10375101-41818,2022-06-28,AA-10375101,3208,1239,3,108,0.4,-27.0
IT-2014-MS1783045-41818,2022-06-28,MS-1783045,3107,1668,3,39,0.1,1.95
ES-2014-PS190458-41818,2022-06-28,PS-190458,1970,2492,1,10,0.0,1.5
CA-2014-Co12640140-41820,2022-06-30,Co-126401408,1752,2673,6,174,0.0,26.1
IN-2014-JC1538592-41821,2022-07-01,JC-1538592,797,1477,2,262,0.0,39.3
MO-2014-CC268586-41821,2022-07-01,CC-268586,65,431,4,444,0.0,66.6
IN-2014-MH17290113-41821,2022-07-01,MH-17290113,1229,2843,2,16,0.0,2.4
IN-2014-MH17290113-41821,2022-07-01,MH-17290113,1033,2843,4,116,0.0,17.4
TU-2014-PK9075134-41822,2022-07-02,PK-9075134,1278,2207,1,18,0.6,-8.1
ES-2014-JM1565564-41822,2022-07-02,JM-1565564,606,2168,11,231,0.4,-57.75
ES-2014-CR1282045-41822,2022-07-02,CR-1282045,1948,2694,2,40,0.1,2.0
MX-2014-SS2059018-41822,2022-07-02,SS-2059018,1988,1282,3,18,0.0,2.7
MX-2014-SB2018518-41822,2022-07-02,SB-2018518,3015,1033,3,33,0.0,4.95
ES-2014-VG2179045-41823,2022-07-03,VG-2179045,2272,2692,5,30,0.6,-13.5
TU-2014-BP1050134-41823,2022-07-03,BP-1050134,1664,2207,15,150,0.6,-67.5
ES-2014-JG1511545-41823,2022-07-03,JG-1511545,778,3485,3,18,0.1,0.9
IN-2014-FO1430527-41823,2022-07-03,FO-1430527,1349,2496,4,12,0.0,1.8
UZ-2014-NR8550142-41823,2022-07-03,NR-8550142,969,72,2,76,0.0,11.4
MX-2014-KC1667518-41823,2022-07-03,KC-1667518,3176,2970,10,80,0.0,12.0
MX-2014-KT1648082-41824,2022-07-04,KT-1648082,1160,2292,1,6,0.0,0.9
MX-2014-IL1510028-41824,2022-07-04,IL-1510028,1785,3164,9,117,0.0,17.55
PL-2014-BF1170103-41824,2022-07-04,BF-1170103,3030,3100,3,27,0.0,4.05
US-2014-RS1976536-41825,2022-07-05,RS-1976536,1743,1384,8,192,0.2,-9.6
CA-2014-AA10645140-41825,2022-07-05,AA-106451404,2803,1836,4,24,0.0,3.6
MX-2014-TP2113093-41825,2022-07-05,TP-2113093,661,113,4,44,0.0,6.6
MX-2014-BS1166528-41826,2022-07-06,BS-1166528,808,1124,3,6,0.0,0.9
SA-2014-RF9345110-41826,2022-07-06,RF-9345110,451,1820,18,720,0.0,108.0
ES-2014-ZC2191064-41828,2022-07-08,ZC-2191064,3058,1801,4,60,0.4,-15.0
IN-2014-KH1633058-41828,2022-07-08,KH-1633058,1661,2949,9,306,0.0,45.9
TU-2014-JG5310134-41829,2022-07-09,JG-5310134,1992,889,7,126,0.6,-56.7
CA-2014-JE15715140-41829,2022-07-09,JE-157151404,2952,66,7,77,0.2,-3.85
ES-2014-SG20890139-41829,2022-07-09,SG-20890139,905,2406,15,225,0.1,11.25
IT-2014-CA1205548-41829,2022-07-09,CA-1205548,1809,2299,3,75,0.1,3.75
MX-2014-NW1840039-41829,2022-07-09,NW-1840039,1355,2098,5,235,0.0,35.25
MX-2014-LB1673582-41829,2022-07-09,LB-1673582,887,512,2,38,0.0,5.7
JO-2014-TB1117567-41829,2022-07-09,TB-1117567,3085,1242,12,516,0.0,77.4
JO-2014-TB1117567-41829,2022-07-09,TB-1117567,1610,1242,1,28,0.0,4.2
ZA-2014-CK2325147-41830,2022-07-10,CK-2325147,240,3488,4,72,0.7,-39.6
MX-2014-RC1982555-41830,2022-07-10,RC-1982555,890,49,3,201,0.4,-50.25
IN-2014-SJ205007-41830,2022-07-10,SJ-205007,3166,1251,8,72,0.1,3.6
IN-2014-SJ205007-41830,2022-07-10,SJ-205007,1482,1251,3,381,0.1,19.05
CA-2014-AA10375140-41831,2022-07-11,AA-103751404,730,1025,2,12,0.2,-0.6
US-2014-LH17155140-41831,2022-07-11,LH-171551402,1963,1252,3,48,0.2,-2.4
ES-2014-RS1942048-41831,2022-07-11,RS-1942048,2728,3579,16,64,0.1,3.2
ES-2014-SH206358-41831,2022-07-11,SH-206358,76,873,12,204,0.0,30.6
ES-2014-CC1210064-41832,2022-07-12,CC-1210064,2714,1801,1,16,0.4,-4.0
ES-2014-TA2138545-41832,2022-07-12,TA-2138545,458,1835,1,5,0.1,0.25
IN-2014-GW146057-41833,2022-07-13,GW-146057,1977,553,3,129,0.1,6.45
ML-2014-GM469579-41833,2022-07-13,GM-469579,2025,2598,19,171,0.0,25.65
MA-2014-NP870077-41834,2022-07-14,NP-870077,2811,514,2,34,0.0,5.1
IT-2014-GH14410120-41835,2022-07-15,GH-14410120,129,159,1,8,0.1,0.4
CA-2014-SW20755140-41835,2022-07-15,SW-207551406,741,1913,8,136,0.0,20.4
ES-2014-BV1124548-41836,2022-07-16,BV-1124548,274,2314,17,340,0.1,17.0
CA-2014-AM10360140-41837,2022-07-17,AM-103601402,1558,981,17,85,0.2,-4.25
ID-2014-SC20695144-41837,2022-07-17,SC-20695144,1748,1383,19,703,0.17,-14.06
ID-2014-SC20695144-41837,2022-07-17,SC-20695144,2195,1383,9,27,0.17,-0.54
US-2014-DK13375140-41838,2022-07-18,DK-133751404,1126,1917,2,80,0.0,12.0
IN-2014-AB1001558-41838,2022-07-18,AB-1001558,1024,1429,3,39,0.0,5.85
CA-2014-AA10480140-41838,2022-07-18,AA-104801402,1470,2235,3,33,0.0,4.95
CA-2014-AA10480140-41838,2022-07-18,AA-104801402,3430,2235,1,8,0.0,1.2
IN-2014-AB1001558-41838,2022-07-18,AB-1001558,562,1429,4,48,0.0,7.2
CA-2014-RA19885140-41838,2022-07-18,RA-198851404,543,2415,15,1650,0.0,247.5
AG-2014-DB32703-41838,2022-07-18,DB-32703,1845,1560,4,144,0.0,21.6
AG-2014-DB32703-41838,2022-07-18,DB-32703,2792,1560,4,128,0.0,19.2
CA-2014-LS16945140-41839,2022-07-19,LS-169451404,643,629,20,500,0.2,-25.0
CA-2014-LS16945140-41839,2022-07-19,LS-169451404,2392,629,3,174,0.2,-8.7
CA-2014-NK18490140-41839,2022-07-19,NK-184901406,3154,1220,3,12,0.2,-0.6
IN-2014-TH211157-41839,2022-07-19,TH-211157,2822,2577,19,950,0.1,47.5
ES-2014-NC1862545-41839,2022-07-19,NC-1862545,727,2495,10,280,0.1,14.0
MA-2014-LR703577-41839,2022-07-19,LR-703577,1546,514,17,187,0.0,28.05
CA-2014-JS16030140-41840,2022-07-20,JS-160301408,78,1358,4,24,0.0,3.6
TO-2014-NS8640131-41840,2022-07-20,NS-8640131,3424,1232,7,1008,0.0,151.2
MX-2014-FC1424528-41840,2022-07-20,FC-1424528,3438,944,3,24,0.0,3.6
TU-2014-PJ9015134-41842,2022-07-22,PJ-9015134,3017,75,2,18,0.6,-8.1
TU-2014-PJ9015134-41842,2022-07-22,PJ-9015134,1811,75,4,60,0.6,-27.0
ES-2014-RA1991534-41842,2022-07-22,RA-1991534,1916,876,3,39,0.5,-13.65
US-2014-ZC2191098-41842,2022-07-22,ZC-2191098,2730,2187,1,19,0.4,-4.75
US-2014-ZC2191098-41842,2022-07-22,ZC-2191098,1189,2187,1,25,0.4,-6.25
CA-2014-JG15310140-41842,2022-07-22,JG-153101406,2453,2789,3,54,0.2,-2.7
CA-2014-JG15310140-41842,2022-07-22,JG-153101406,2581,2789,14,434,0.2,-21.7
ID-2014-TG2131059-41842,2022-07-22,TG-2131059,1142,1894,5,130,0.17,-2.6
ES-2014-DK1289548-41842,2022-07-22,DK-1289548,1965,2887,4,40,0.1,2.0
ES-2014-AS10285120-41842,2022-07-22,AS-10285120,1548,307,13,104,0.1,5.2
MX-2014-BW1120018-41842,2022-07-22,BW-1120018,759,3099,3,21,0.0,3.15
MZ-2014-BM157587-41842,2022-07-22,BM-157587,2131,977,10,260,0.0,39.0
ES-2014-CM1216045-41843,2022-07-23,CM-1216045,1250,1258,4,28,0.1,1.4
US-2014-DK13375140-41843,2022-07-23,DK-133751402,964,101,5,20,0.0,3.0
IN-2014-GG1465027-41843,2022-07-23,GG-1465027,2713,960,9,99,0.0,14.85
ES-2014-BC1112514-41843,2022-07-23,BC-1112514,2761,3137,4,92,0.0,13.8
MX-2014-JH1543039-41844,2022-07-24,JH-1543039,3465,1266,7,21,0.0,3.15
CA-2014-MT17815140-41846,2022-07-26,MT-178151408,2197,996,1,7,0.0,1.05
ES-2014-AO10810139-41846,2022-07-26,AO-10810139,3437,2237,13,2496,0.0,374.4
PL-2014-DK2895103-41847,2022-07-27,DK-2895103,2084,3481,1,30,0.0,4.5
IN-2014-HG1496592-41847,2022-07-27,HG-1496592,2893,1313,6,66,0.0,9.9
TU-2014-TB11250134-41849,2022-07-29,TB-11250134,1549,2527,1,166,0.6,-74.7
TU-2014-TB11250134-41849,2022-07-29,TB-11250134,3333,2527,1,65,0.6,-29.25
ES-2014-CD1228045-41849,2022-07-29,CD-1228045,1202,3235,2,20,0.1,1.0
UP-2014-DV3465137-41849,2022-07-29,DV-3465137,2209,1609,1,38,0.0,5.7
KE-2014-CS250569-41849,2022-07-29,CS-250569,2209,923,4,152,0.0,22.8
MO-2014-AP72086-41849,2022-07-29,AP-72086,83,431,1,13,0.0,1.95
ES-2014-AC1061564-41850,2022-07-30,AC-1061564,687,3399,20,280,0.4,-70.0
CA-2014-RH19555140-41850,2022-07-30,RH-195551408,2892,3126,5,15,0.2,-0.75
CA-2014-JO15145140-41850,2022-07-30,JO-151451406,418,1220,18,180,0.2,-9.0
CA-2014-AG27023-41850,2022-07-30,AG-27023,2214,637,10,110,0.0,16.5
IN-2014-EM1382566-41850,2022-07-30,EM-1382566,3080,2117,3,12,0.0,1.8
IN-2014-EM1382566-41850,2022-07-30,EM-1382566,2042,2117,16,272,0.0,40.8
IN-2014-EM1382566-41850,2022-07-30,EM-1382566,376,2117,14,868,0.0,130.2
CA-2014-KH16360140-41851,2022-07-31,KH-163601402,17,2039,2,6,0.2,-0.3
SA-2014-BH1710110-41851,2022-07-31,BH-1710110,3111,1820,1,5,0.0,0.75
US-2014-TZ2144554-41852,2022-08-01,TZ-2144554,743,1333,13,39,0.4,-9.75
MX-2014-CM1211516-41852,2022-08-01,CM-1211516,2086,2602,3,12,0.0,1.8
IN-2014-JK1562527-41852,2022-08-01,JK-1562527,1071,343,7,126,0.0,18.9
ES-2014-AB1025545-41853,2022-08-02,AB-1025545,1758,2769,2,20,0.1,1.0
SU-2014-JK6090122-41853,2022-08-02,JK-6090122,3197,1129,8,152,0.0,22.8
IR-2014-MZ751560-41853,2022-08-02,MZ-751560,2352,2279,20,100,0.0,15.0
IR-2014-MZ751560-41853,2022-08-02,MZ-751560,621,2279,4,16,0.0,2.4
TU-2014-MS7530134-41854,2022-08-03,MS-7530134,2668,203,6,114,0.6,-51.3
TU-2014-JA5970134-41856,2022-08-05,JA-5970134,1216,1790,1,19,0.6,-8.55
ID-2014-SG2089097-41856,2022-08-05,SG-2089097,404,922,20,300,0.5,-105.0
IT-2014-BT11530139-41856,2022-08-05,BT-11530139,2961,2417,2,64,0.5,-22.4
ID-2014-CG12520130-41856,2022-08-05,CG-12520130,1934,50,2,20,0.47,-6.4
ES-2014-MV1819045-41857,2022-08-06,MV-1819045,2529,3190,1,16,0.1,0.8
ES-2014-ME17320120-41857,2022-08-06,ME-17320120,1559,1850,1,16,0.1,0.8
ES-2014-JJ1544544-41857,2022-08-06,JJ-1544544,2718,2278,1,12,0.0,1.8
IN-2014-DW1319558-41857,2022-08-06,DW-1319558,2083,3019,10,80,0.0,12.0
MX-2014-TC2153536-41858,2022-08-07,TC-2153536,2415,2782,3,33,0.2,-1.65
MX-2014-TC2153536-41858,2022-08-07,TC-2153536,3232,2782,4,52,0.2,-2.6
ES-2014-BP1118545-41858,2022-08-07,BP-1118545,684,2866,17,51,0.1,2.55
ES-2014-HW1493545-41858,2022-08-07,HW-1493545,2531,894,13,208,0.1,10.4
ES-2014-BS1159045-41858,2022-08-07,BS-1159045,2939,1489,20,560,0.1,28.0
MX-2014-DL1292582-41858,2022-08-07,DL-1292582,969,2644,3,114,0.0,17.1
IN-2014-NF1838527-41858,2022-08-07,NF-1838527,1723,2900,7,21,0.0,3.15
ES-2014-VP2176048-41859,2022-08-08,VP-2176048,884,2257,2,26,0.1,1.3
CG-2014-DD357033-41859,2022-08-08,DD-357033,781,2731,8,120,0.0,18.0
ES-2014-AB10150139-41859,2022-08-08,AB-10150139,2447,118,6,78,0.0,11.7
UP-2014-AA315137-41859,2022-08-08,AA-315137,3453,201,2,196,0.0,29.4
MX-2014-JO1555082-41859,2022-08-08,JO-1555082,77,1999,1,5,0.0,0.75
US-2014-TB2135555-41860,2022-08-09,TB-2135555,1094,2085,2,78,0.4,-19.5
IT-2014-LC1688545-41860,2022-08-09,LC-1688545,2735,2271,4,148,0.1,7.4
TZ-2014-PB9210129-41860,2022-08-09,PB-9210129,2727,151,7,308,0.1,15.4
IT-2014-MM1726091-41861,2022-08-10,MM-1726091,3269,3161,2,80,0.5,-28.0
MX-2014-SC2005082-41861,2022-08-10,SC-2005082,938,2210,2,22,0.0,3.3
IT-2014-HR1483064-41862,2022-08-11,HR-1483064,1797,760,6,18,0.4,-4.5
ES-2014-KH16690120-41862,2022-08-11,KH-16690120,1539,2290,15,510,0.1,25.5
IT-2014-VD21670124-41863,2022-08-12,VD-21670124,2745,2001,2,30,0.5,-10.5
ES-2014-NM1852064-41863,2022-08-12,NM-1852064,1957,1801,2,52,0.4,-13.0
US-2014-KN1645098-41863,2022-08-12,KN-1645098,2436,2708,6,18,0.4,-4.5
ES-2014-AB1025564-41863,2022-08-12,AB-1025564,2994,1801,1,162,0.4,-40.5
IT-2014-RO1978048-41863,2022-08-12,RO-1978048,1885,1767,5,35,0.1,1.75
ES-2014-CA1196548-41863,2022-08-12,CA-1196548,2575,2249,10,280,0.1,14.0
AO-2014-HG48454-41863,2022-08-12,HG-48454,2495,1951,1,15,0.0,2.25
ES-2014-CV12295139-41863,2022-08-12,CV-12295139,1465,219,2,24,0.0,3.6
IT-2014-VM2168591-41864,2022-08-13,VM-2168591,2016,2755,1,6,0.5,-2.1
IN-2014-AM103607-41864,2022-08-13,AM-103607,197,987,13,169,0.1,8.45
ES-2014-CM1183048-41864,2022-08-13,CM-1183048,1141,3121,15,1560,0.1,78.0
MX-2014-JH1598582-41864,2022-08-13,JH-1598582,2976,301,5,85,0.0,12.75
CA-2014-NP18700140-41864,2022-08-13,NP-187001406,2190,1913,6,60,0.0,9.0
EG-2014-TT1126538-41864,2022-08-13,TT-1126538,1377,1651,15,105,0.0,15.75
NG-2014-SC1068094-41864,2022-08-13,SC-1068094,348,2444,1,10,0.0,1.5
NG-2014-SC1068094-41864,2022-08-13,SC-1068094,2072,2444,1,20,0.0,3.0
IT-2014-AS1024064-41865,2022-08-14,AS-1024064,1033,603,3,87,0.4,-21.75
IT-2014-AS1024064-41865,2022-08-14,AS-1024064,997,603,3,24,0.4,-6.0
ID-2014-DB13210144-41865,2022-08-14,DB-13210144,226,1383,1,11,0.17,-0.22
ES-2014-KW1657048-41865,2022-08-14,KW-1657048,1478,1767,3,42,0.1,2.1
IZ-2014-PB915061-41865,2022-08-14,PB-915061,2705,1165,2,14,0.0,2.1
